0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303660738598299	0	0	0	0.269152056795548	0	0.335031824878840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333382214117988	0	0	0	0	0	0	0	0.987865240630330	0	0	0	0.293946414822117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.284029132581229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212129048705443	0	0	0	0.305669275057673	0	0	0	0	0	0.187357225580083	0	0	0	0	0	0.357775822149045	0	0	0	0.462697196805721	0	0	0	0	0	0.796338765578980	0	0.490180839109848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.457485223399652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259359253788371	0	0	0	0	0	0	0.336437571599936	0	0	0.231773297956456	0	0	0	0	0	0.369989623131477	0	0	0	0	0	0	0	0	0	0.576967842990782	0	0.473012339465761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.787747407037420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.606613528193997	0	0	0	0	0	0	0.455942150875393	0	0	0.235792197297961	0	0	0	0	0	0.367391725289249	0	0	0	0	0	0	0	0	0.237286489363829	0	0	0.268620970098198	0	0	0	0	0	0	0.199256344845120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.245083000896531	0.334432446537289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.570142861333458	0	0	0	0.747024080921021	0	0	0.608244119899063	0	0	0.196360922399664	0	0	0	0	0	0.348740619866181	0	0	0.601561793248129	0.378854189914693	0	0	0	0	0.294967106315134	0	0	0.361362220064332	0	0	0	0	0	0	0	0	0	0.239922424330261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.834710690443413	0	0	0	0	0	0	0	0	0	0	0	0.296835164579101	0	0	0	0	0	0	0.230872973278483	0	0	0	0	0	0	0.425566482930204	0	0	0	0	0	0	0	0	0.316443971457481	0	0	0.631060467758485	0	0	0	0	0	0.911379755842438	0	0	0.467713392972391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.234727358286173	0	0	0	0	0	0	0.321811150435855	0	0	0	0	0	0	0	0	0	0	0	0.418814980816023	0	0	0	0	0	0	0.210629415058917	0	0	0	0.458645977373762	0	0.298994222829156	0.254673016693447	0	0	0	0	0	0	0	0	0.273207568914252	0	0	0.459695665320015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181702503565223	0.223992033516498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.857321050040818	0	0	0	0	0	0	0.217824592457936	0	0	0	0	0	0	0	0	0	0	0	0.594683676427308	0	0	0	0	0	0	0	0.220924500247679	0	0	0	0	0.483836984984290	0.186243077479549	0	0	0	0	0	0	0	0	0.222959541354111	0	0	0	0.242691751829043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.492108392869771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.408377635414812	0	0	0	0	0.239456200581832	0	0	0	0	0	0	0	0	0	0	0	0	0	0.439241130498558	0	0	0	0	0	0	0	0.265089480008551	0	0	0	0	0.602821472749487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.873134818002254	0	0	0	0	0	0	0	0	0	0	0	0	0	0.826121518435801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.767799972973954	0	0	0	0	0	0	0	0	0	0	0	0	0	0.318807715008269	0	0	0.240071172650787	0	0	0	0	0.278083232057043	0	0	0	0	0.405821590915244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.418501782933353	0.535754427380262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.210014216427449	0	0.516938548704342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.429982636176804	0	0	0	0	0.267029157617404	0	0	0	0	0.280011676316377	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280516839911682	0	0	0	0	0	0	0	0	0	0	0.509332351458643	0	0	0.938438148321175	0	0	0.774203486392274	0	0.252740222207544	0.469217525662088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.680654636923050	0	0.252674364990933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199499036354380	0.609702131402338	0	0	0	0	0.249779948261942	0	0	0	0	0	0	0	0	0	0	0.251760791061991	0	0	0	0	0	0	0	0.236798244861349	0	0	0	0	0	0	0	0	0	0	0.189499217423203	0.532042861597847	0.997951721099450	0.196443624796048	0.455034636676085	0	0	0	0.416723485273930	0	0	0	0	0	0.264589560898243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.641726249324350	0	0	0	0	0.226054411513933	0	0	0	0	0	0	0	0	0	0	0	0.568482432164300	0.255453801464304	0.448034293374660	0	0	0	0	0.290161092067852	0	0	0	0	0	0	0	0	0	0	0.398131846866696	0	0	0	0	0	0	0	0	0	0.250272497691440	0	0	0	0	0	0	0	0	0.795498897543214	0.820558929413566	0	0	0	0	0	0	0.472715431162328	0	0	0	0	0	0.457904479273995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.266143320205510	0	0	0	0	0.606081087819260	0	0	0	0	0	0	0	0	0	0	0	0.680185274295107	0	0.344589074198278	0	0	0.195617445593097	0	0.276941375002592	0	0	0	0	0	0	0	0	0	0	0.424129368623921	0	0	0	0	0	0	0	0	0.999996327807700	0	0	0	0	0	0	0	0	0.999917195173132	0	0	0	0	0.332720569079346	0	0	0.921713201770850	0.269106684351273	0	0	0	0	0	0.386875749627958	0	0	0.201883896047272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.295963333955953	0	0	0	0	0	0.735921037336827	0	0	0	0	0	0	0	0	0	0	0	0.301972265508675	0	0.181174314942851	0	0	0.470067218017530	0	0.292511863410667	0	0	0	0	0	0	0	0	0	0	0.424731936312676	0	0	0	0	0	0	0	0.243009224588653	0	0	0	0	0	0	0	0	0	0	0	0.182914439722622	0	0	0	0	0	0	0.631581452199729	0	0	0.212615949824723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.691582549549398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.272682492920286	0.368086191665864	0	0	0	0.572995707054827	0	0.262064944185641	0	0	0	0	0	0	0	0	0	0	0.461475334810593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217646126280927	0	0	0	0	0	0	0.295657825145746	0	0	0	0	0.844869547992486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.371402818340312	0	0.980804064440431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.364196924576552	0	0.697023720805718	0.239065828550621	0.502412956215639	0	0.229492779709498	0	0	0	0	0	0	0	0	0	0	0.306751277089577	0	0	0.259029597851595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188780174382978	0	0	0.355990385464116	0.528187575129948	0	0	0	0	0.193177513252386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.561030416782090	0.439052416159568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.598987041462303	0	0.440514277691066	0.383673536273812	0.339843654586700	0	0.309316310019393	0	0	0	0	0	0	0	0	0	0	0.219402204356195	0	0	0.465216800501474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.493110040477757	0	0	0	0.739139197706831	0	0	0.224632521730162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
